age,type,origin,rarity
286,0,4,0.99735
288,1,5,0.997544
288,3,6,0.997544
288,1,1,0.997544
288,1,0,0.997544
288,0,0,0.997544
288,4,0,0.997544
289,4,1,0.997641
289,2,6,0.997641
289,4,6,0.997641
289,3,1,0.997641
289,3,6,0.997641
290,1,1,0.997738
290,2,6,0.997738
290,2,1,0.997738
290,1,6,0.997738
291,0,0,0.997835
291,1,4,0.997835
291,1,0,0.997835
291,0,6,0.997835
291,0,2,0.997835
292,1,3,0.997932
292,1,0,0.997932
292,3,1,0.997932
292,2,4,0.997932
293,4,2,0.998029
293,1,5,0.998029
293,1,1,0.998029
293,0,0,0.998029
293,1,4,0.998029
293,0,5,0.998029
294,1,1,0.998126
294,0,5,0.998126
295,4,4,0.998223
295,4,3,0.998223
295,2,0,0.998223
295,0,4,0.998223
296,4,0,0.99832
296,1,3,0.99832
296,2,3,0.99832
296,4,2,0.99832
296,4,4,0.99832
296,2,4,0.99832
296,2,5,0.99832
297,3,1,0.998417
297,3,6,0.998417
297,0,6,0.998417
297,1,0,0.998417
297,1,2,0.998417
297,0,3,0.998417
298,0,3,0.998514
298,2,6,0.998514
298,2,3,0.998514
299,4,5,0.998611
299,4,6,0.998611
299,0,2,0.998611
299,1,5,0.998611
299,0,1,0.998611
299,1,3,0.998611
300,0,4,0.998708
300,2,2,0.998708
300,3,3,0.998708
300,2,4,0.998708
300,2,6,0.998708
300,1,5,0.998708
301,4,2,0.998805
301,0,5,0.998805
301,0,6,0.998805
301,0,2,0.998805
301,3,3,0.998805
301,4,5,0.998805
301,1,0,0.998805
302,4,3,0.998902
302,0,0,0.998902
302,4,4,0.998902
303,3,3,0.998999
303,4,5,0.998999
303,2,4,0.998999
304,3,3,0.999096
304,1,2,0.999096
305,0,1,0.999193
305,3,3,0.999193
305,3,5,0.999193
305,2,6,0.999193
305,2,4,0.999193
305,2,2,0.999193
305,1,1,0.999193
306,2,4,0.99929
306,0,1,0.99929
306,3,6,0.99929
306,3,2,0.99929
306,1,4,0.99929
306,2,3,0.99929
307,0,1,0.999387
307,4,3,0.999387
307,4,0,0.999387
307,2,1,0.999387
308,4,3,0.999484
308,0,3,0.999484
308,1,0,0.999484
308,2,0,0.999484
308,2,6,0.999484
308,0,4,0.999484
309,1,3,0.99958
309,1,2,0.99958
309,3,4,0.99958
310,2,2,0.999677
310,0,1,0.999677
311,4,2,0.999774
311,4,3,0.999774
311,0,6,0.999774
311,2,5,0.999774
311,4,6,0.999774
311,0,2,0.999774
311,0,1,0.999774
312,1,1,0.999871
312,0,4,0.999871
312,2,2,0.999871
312,3,4,0.999871
313,4,5,0.999968
313,4,0,0.999968
313,4,6,0.999968
313,0,6,0.999968
314,3,0,1.00007
314,1,3,1.00007
315,3,4,1.00016
315,3,0,1.00016
315,4,5,1.00016
315,0,5,1.00016
315,3,2,1.00016
316,4,1,1.00026
316,1,2,1.00026
316,1,3,1.00026
318,0,1,1.00045
318,1,3,1.00045
318,4,0,1.00045
318,2,6,1.00045
318,0,3,1.00045
318,3,5,1.00045
319,1,6,1.00055
319,0,4,1.00055
319,2,0,1.00055
319,2,6,1.00055
319,4,0,1.00055
319,0,3,1.00055
319,4,6,1.00055
319,1,5,1.00055
319,1,3,1.00055
319,0,6,1.00055
320,2,1,1.00065
320,2,5,1.00065
320,1,0,1.00065
321,1,5,1.00074
321,0,4,1.00074
321,0,5,1.00074
321,0,3,1.00074
321,4,0,1.00074
321,1,0,1.00074
321,3,4,1.00074
321,2,6,1.00074
322,2,0,1.00084
322,1,3,1.00084
322,2,6,1.00084
322,3,1,1.00084
322,4,5,1.00084
322,1,6,1.00084
322,4,3,1.00084
322,0,2,1.00084
322,2,4,1.00084
323,3,2,1.00094
323,2,2,1.00094
324,3,3,1.00103
324,0,1,1.00103
324,4,1,1.00103
324,1,5,1.00103
325,4,5,1.00113
326,1,0,1.00123
326,1,2,1.00123
326,1,4,1.00123
326,0,2,1.00123
327,3,4,1.00133
327,2,0,1.00133
327,1,3,1.00133
327,2,6,1.00133
327,4,1,1.00133
328,1,6,1.00142
328,4,6,1.00142
328,2,6,1.00142
328,1,1,1.00142
328,0,3,1.00142
328,0,0,1.00142
328,1,2,1.00142
329,1,5,1.00152
329,2,6,1.00152
329,1,6,1.00152
329,0,4,1.00152
329,1,3,1.00152
329,2,5,1.00152
330,1,4,1.00162
330,0,0,1.00162
330,0,6,1.00162
330,1,2,1.00162
330,0,1,1.00162
331,0,6,1.00171
331,2,0,1.00171
331,4,6,1.00171
332,1,2,1.00181
332,3,1,1.00181
332,1,0,1.00181
332,4,0,1.00181
333,4,6,1.00191
333,3,4,1.00191
333,1,0,1.00191
333,0,2,1.00191
333,2,1,1.00191
333,4,0,1.00191
333,1,2,1.00191
334,2,4,1.002
334,2,6,1.002
335,2,2,1.0021
335,3,6,1.0021
335,4,3,1.0021
335,3,1,1.0021
335,2,0,1.0021
335,2,6,1.0021
336,4,0,1.0022
337,0,5,1.0023
337,3,0,1.0023
337,1,2,1.0023
338,3,4,1.00239
338,0,6,1.00239
338,4,1,1.00239
338,3,2,1.00239
338,2,3,1.00239
338,2,0,1.00239
339,3,3,1.00249
339,0,2,1.00249
339,4,6,1.00249
339,2,5,1.00249
340,1,0,1.00259
340,4,4,1.00259
340,1,6,1.00259
340,2,0,1.00259
341,1,1,1.00268
341,2,3,1.00268
341,4,3,1.00268
342,4,1,1.00278
342,0,1,1.00278
342,3,1,1.00278
342,0,2,1.00278
342,2,3,1.00278
343,3,2,1.00288
343,2,5,1.00288
343,4,6,1.00288
343,3,6,1.00288
343,1,5,1.00288
344,0,3,1.00297
344,1,2,1.00297
344,3,2,1.00297
344,2,2,1.00297
344,4,5,1.00297
344,2,5,1.00297
344,0,4,1.00297
344,3,3,1.00297
345,3,6,1.00307
345,3,5,1.00307
345,1,1,1.00307
345,2,4,1.00307
345,4,6,1.00307
346,4,5,1.00317
346,4,6,1.00317
346,0,2,1.00317
346,3,5,1.00317
346,1,5,1.00317
347,2,4,1.00327
347,1,2,1.00327
347,3,4,1.00327
348,2,6,1.00336
348,0,3,1.00336
348,0,2,1.00336
348,4,6,1.00336
348,2,2,1.00336
349,0,3,1.00346
349,1,0,1.00346
349,4,5,1.00346
349,1,6,1.00346
350,0,0,1.00356
350,1,6,1.00356
350,2,6,1.00356
350,1,5,1.00356
351,2,1,1.00365
351,0,6,1.00365
351,1,4,1.00365
351,1,6,1.00365
351,1,1,1.00365
351,4,4,1.00365
351,2,2,1.00365
351,2,6,1.00365
351,4,5,1.00365
352,4,1,1.00375
352,2,1,1.00375
352,0,6,1.00375
352,2,0,1.00375
352,3,5,1.00375
352,0,4,1.00375
353,0,2,1.00385
354,2,4,1.00394
354,1,0,1.00394
354,4,4,1.00394
354,2,0,1.00394
354,0,4,1.00394
355,2,6,1.00404
355,3,4,1.00404
355,2,4,1.00404
355,0,4,1.00404
355,4,1,1.00404
356,0,1,1.00414
356,1,2,1.00414
356,3,4,1.00414
356,0,3,1.00414
356,4,5,1.00414
356,3,3,1.00414
356,1,0,1.00414
357,2,4,1.00423
357,1,6,1.00423
357,0,5,1.00423
357,1,3,1.00423
357,4,5,1.00423
358,3,0,1.00433
358,1,0,1.00433
358,2,2,1.00433
359,1,5,1.00443
359,0,1,1.00443
359,3,6,1.00443
359,2,1,1.00443
359,1,4,1.00443
359,0,0,1.00443
359,1,3,1.00443
360,3,0,1.00453
360,1,2,1.00453
361,2,6,1.00462
361,4,4,1.00462
361,1,5,1.00462
362,2,0,1.00472
362,0,4,1.00472
362,1,5,1.00472
363,0,3,1.00482
363,4,1,1.00482
363,3,4,1.00482
363,0,1,1.00482
363,0,2,1.00482
363,1,3,1.00482
363,2,6,1.00482
363,1,2,1.00482
363,3,6,1.00482
364,0,2,1.00491
364,2,3,1.00491
364,2,1,1.00491
364,1,4,1.00491
364,4,5,1.00491
364,4,0,1.00491
365,4,2,1.00501
365,1,1,1.00501
365,3,5,1.00501
365,3,6,1.00501
365,2,5,1.00501
365,2,4,1.00501
365,2,1,1.00501
366,3,4,1.00511
366,3,0,1.00511
366,2,6,1.00511
367,0,6,1.0052
367,4,2,1.0052
367,1,0,1.0052
367,1,5,1.0052
367,3,2,1.0052
367,4,5,1.0052
368,4,6,1.0053
368,1,2,1.0053
368,1,0,1.0053
368,0,1,1.0053
368,2,2,1.0053
369,1,3,1.0054
369,3,1,1.0054
369,4,0,1.0054
369,0,4,1.0054
369,0,2,1.0054
369,2,5,1.0054
369,2,1,1.0054
370,0,6,1.0055
370,1,1,1.0055
370,2,2,1.0055
370,0,4,1.0055
370,4,3,1.0055
370,1,2,1.0055
371,2,4,1.00559
371,3,6,1.00559
371,0,5,1.00559
372,1,6,1.00569
372,3,3,1.00569
372,4,3,1.00569
372,3,0,1.00569
372,3,5,1.00569
372,2,0,1.00569
372,2,3,1.00569
373,4,1,1.00579
373,3,0,1.00579
373,4,5,1.00579
373,0,3,1.00579
373,0,0,1.00579
373,2,2,1.00579
374,1,4,1.00588
374,4,2,1.00588
374,2,4,1.00588
374,3,2,1.00588
375,0,3,1.00598
375,1,3,1.00598
375,4,4,1.00598
375,4,1,1.00598
375,3,5,1.00598
375,4,2,1.00598
375,0,6,1.00598
376,4,0,1.00608
376,2,6,1.00608
376,3,6,1.00608
377,1,6,1.00617
377,3,3,1.00617
378,4,4,1.00627
378,1,6,1.00627
378,3,3,1.00627
378,3,5,1.00627
379,1,5,1.00637
379,1,4,1.00637
380,1,6,1.00646
380,0,4,1.00646
380,3,4,1.00646
381,3,6,1.00656
381,2,3,1.00656
381,3,5,1.00656
381,1,4,1.00656
381,4,5,1.00656
381,4,3,1.00656
382,3,1,1.00666
382,2,5,1.00666
382,4,4,1.00666
383,1,2,1.00676
383,1,3,1.00676
383,3,5,1.00676
383,3,1,1.00676
383,1,0,1.00676
384,2,5,1.00685
384,1,1,1.00685
384,1,4,1.00685
384,4,6,1.00685
385,3,1,1.00695
385,0,5,1.00695
385,3,5,1.00695
385,2,1,1.00695
385,2,3,1.00695
386,2,0,1.00705
386,0,3,1.00705
386,0,6,1.00705
386,2,2,1.00705
387,2,4,1.00714
387,3,2,1.00714
387,4,1,1.00714
388,3,4,1.00724
388,3,3,1.00724
388,1,4,1.00724
389,4,3,1.00734
389,4,1,1.00734
389,3,2,1.00734
389,0,3,1.00734
389,4,5,1.00734
389,1,0,1.00734
390,2,4,1.00743
390,4,0,1.00743
390,0,3,1.00743
390,4,4,1.00743
391,1,1,1.00753
391,2,1,1.00753
391,4,3,1.00753
391,3,6,1.00753
391,4,6,1.00753
391,1,6,1.00753
392,2,5,1.00763
392,2,0,1.00763
392,1,2,1.00763
393,2,4,1.00773
393,3,2,1.00773
393,0,5,1.00773
393,4,5,1.00773
393,4,0,1.00773
393,1,5,1.00773
393,3,1,1.00773
394,1,1,1.00782
394,2,5,1.00782
394,3,3,1.00782
394,0,2,1.00782
394,1,3,1.00782
395,4,5,1.00792
395,2,6,1.00792
395,1,5,1.00792
395,1,6,1.00792
396,4,2,1.00802
396,3,5,1.00802
396,0,0,1.00802
396,2,6,1.00802
397,1,5,1.00811
397,2,6,1.00811
397,0,4,1.00811
398,0,2,1.00821
398,0,1,1.00821
398,1,1,1.00821
398,2,6,1.00821
398,3,0,1.00821
398,0,3,1.00821
398,4,0,1.00821
399,1,0,1.00831
399,1,6,1.00831
399,0,3,1.00831
399,4,3,1.00831
399,2,2,1.00831
400,3,3,1.0084
400,0,1,1.0084
400,0,2,1.0084
400,0,4,1.0084
400,1,5,1.0084
400,1,2,1.0084
401,1,5,1.0085
401,2,5,1.0085
401,1,2,1.0085
401,0,1,1.0085
402,1,0,1.0086
402,2,0,1.0086
402,3,1,1.0086
402,0,0,1.0086
402,1,1,1.0086
402,2,6,1.0086
403,0,3,1.00869
403,1,4,1.00869
403,2,4,1.00869
404,2,4,1.00879
404,3,2,1.00879
404,1,3,1.00879
404,1,5,1.00879
405,0,0,1.00889
405,4,3,1.00889
405,3,3,1.00889
405,4,4,1.00889
405,2,5,1.00889
405,0,5,1.00889
406,3,1,1.00899
406,2,2,1.00899
406,4,3,1.00899
406,2,0,1.00899
406,0,6,1.00899
407,3,0,1.00908
407,1,0,1.00908
407,3,5,1.00908
407,3,4,1.00908
407,4,1,1.00908
408,3,0,1.00918
408,1,0,1.00918
409,1,4,1.00928
409,2,3,1.00928
409,2,0,1.00928
409,0,3,1.00928
409,3,1,1.00928
410,3,4,1.00937
410,4,2,1.00937
410,2,6,1.00937
410,3,3,1.00937
410,0,3,1.00937
410,2,3,1.00937
410,2,5,1.00937
410,4,5,1.00937
411,0,0,1.00947
411,1,4,1.00947
411,4,0,1.00947
411,2,5,1.00947
411,0,5,1.00947
411,2,1,1.00947
411,4,1,1.00947
412,1,1,1.00957
412,0,6,1.00957
412,4,6,1.00957
412,3,0,1.00957
412,4,2,1.00957
412,4,4,1.00957
413,2,6,1.00966
413,1,3,1.00966
414,0,3,1.00976
414,4,4,1.00976
414,3,2,1.00976
414,0,4,1.00976
415,3,0,1.00986
415,4,6,1.00986
415,2,4,1.00986
415,1,4,1.00986
416,2,6,1.00996
416,3,0,1.00996
416,2,1,1.00996
416,2,0,1.00996
416,3,2,1.00996
416,4,0,1.00996
416,3,4,1.00996
416,1,1,1.00996
416,1,2,1.00996
416,4,4,1.00996
416,1,3,1.00996
417,1,0,1.01005
417,2,5,1.01005
418,3,1,1.01015
418,1,4,1.01015
418,1,0,1.01015
419,4,4,1.01025
419,1,5,1.01025
419,1,1,1.01025
420,2,0,1.01034
420,2,3,1.01034
420,0,0,1.01034
420,1,3,1.01034
420,2,1,1.01034
421,4,1,1.01044
421,2,0,1.01044
421,4,5,1.01044
422,1,2,1.01054
422,2,4,1.01054
422,0,0,1.01054
422,0,6,1.01054
422,0,1,1.01054
423,2,0,1.01063
423,2,2,1.01063
423,1,2,1.01063
423,2,6,1.01063
423,2,3,1.01063
424,2,0,1.01073
424,2,4,1.01073
424,0,3,1.01073
424,0,2,1.01073
424,4,1,1.01073
425,0,6,1.01083
425,1,5,1.01083
425,2,2,1.01083
426,4,0,1.01093
426,1,3,1.01093
427,0,6,1.01102
427,4,3,1.01102
427,3,3,1.01102
427,2,6,1.01102
428,3,6,1.01112
428,0,0,1.01112
428,1,1,1.01112
429,2,6,1.01122
429,1,6,1.01122
429,3,6,1.01122
429,0,6,1.01122
430,3,3,1.01131
430,0,0,1.01131
430,4,4,1.01131
430,1,5,1.01131
430,2,3,1.01131
431,3,5,1.01141
431,3,3,1.01141
431,2,5,1.01141
431,0,5,1.01141
431,4,1,1.01141
431,4,6,1.01141
431,2,4,1.01141
432,2,0,1.01151
432,1,3,1.01151
432,4,0,1.01151
432,4,4,1.01151
432,3,2,1.01151
432,4,5,1.01151
432,2,1,1.01151
433,3,1,1.0116
433,2,1,1.0116
433,1,3,1.0116
433,3,2,1.0116
433,0,4,1.0116
433,2,3,1.0116
433,4,2,1.0116
433,1,5,1.0116
434,3,6,1.0117
434,2,2,1.0117
434,3,5,1.0117
434,4,4,1.0117
435,2,2,1.0118
435,2,3,1.0118
435,0,1,1.0118
435,1,5,1.0118
435,1,2,1.0118
435,0,6,1.0118
435,3,2,1.0118
436,3,5,1.01189
436,3,3,1.01189
436,1,1,1.01189
436,4,1,1.01189
436,3,6,1.01189
436,2,3,1.01189
436,2,2,1.01189
436,0,6,1.01189
437,2,4,1.01199
437,0,3,1.01199
437,3,4,1.01199
437,1,6,1.01199
437,4,5,1.01199
438,3,6,1.01209
438,2,5,1.01209
438,2,4,1.01209
438,1,0,1.01209
439,2,3,1.01219
439,1,3,1.01219
439,2,4,1.01219
440,0,6,1.01228
440,2,2,1.01228
440,1,3,1.01228
440,0,5,1.01228
440,4,6,1.01228
440,2,5,1.01228
440,4,2,1.01228
441,0,0,1.01238
441,0,5,1.01238
441,3,5,1.01238
442,1,4,1.01248
443,4,1,1.01257
443,0,4,1.01257
443,1,0,1.01257
443,2,3,1.01257
443,3,5,1.01257
443,4,3,1.01257
443,2,5,1.01257
443,3,6,1.01257
444,2,1,1.01267
444,4,2,1.01267
444,0,4,1.01267
444,2,6,1.01267
444,4,5,1.01267
444,4,3,1.01267
445,1,2,1.01277
446,1,5,1.01286
446,2,2,1.01286
446,0,4,1.01286
447,0,5,1.01296
447,4,6,1.01296
447,4,3,1.01296
447,3,5,1.01296
447,0,2,1.01296
448,1,4,1.01306
448,0,3,1.01306
448,4,5,1.01306
448,0,1,1.01306
448,3,3,1.01306
448,2,0,1.01306
448,3,2,1.01306
449,4,5,1.01316
449,0,2,1.01316
449,3,5,1.01316
449,2,5,1.01316
450,3,0,1.01325
450,4,1,1.01325
450,4,5,1.01325
450,2,1,1.01325
451,4,0,1.01335
451,1,6,1.01335
451,1,4,1.01335
452,4,1,1.01345
452,2,4,1.01345
452,3,3,1.01345
453,3,5,1.01354
453,4,3,1.01354
453,2,3,1.01354
453,4,2,1.01354
454,4,3,1.01364
454,0,5,1.01364
454,2,2,1.01364
454,2,1,1.01364
455,4,2,1.01374
455,1,3,1.01374
456,3,1,1.01383
456,2,6,1.01383
456,0,1,1.01383
456,0,2,1.01383
456,3,2,1.01383
456,1,4,1.01383
456,0,6,1.01383
457,4,6,1.01393
457,0,6,1.01393
458,3,5,1.01403
458,3,0,1.01403
458,2,3,1.01403
458,3,4,1.01403
459,3,2,1.01412
459,4,1,1.01412
459,2,6,1.01412
459,3,5,1.01412
459,2,4,1.01412
459,1,4,1.01412
459,4,0,1.01412
459,4,5,1.01412
460,1,6,1.01422
460,3,6,1.01422
460,0,1,1.01422
460,2,4,1.01422
460,1,4,1.01422
461,4,5,1.01432
461,4,1,1.01432
461,0,2,1.01432
461,0,3,1.01432
461,0,6,1.01432
461,3,2,1.01432
461,2,0,1.01432
462,2,0,1.01442
462,0,1,1.01442
462,1,6,1.01442
462,1,5,1.01442
462,3,5,1.01442
463,4,3,1.01451
464,0,6,1.01461
464,3,0,1.01461
464,1,6,1.01461
465,1,1,1.01471
465,1,6,1.01471
465,1,0,1.01471
465,4,2,1.01471
466,3,0,1.0148
466,0,5,1.0148
466,3,6,1.0148
466,0,0,1.0148
466,2,1,1.0148
466,0,6,1.0148
466,4,3,1.0148
467,4,3,1.0149
467,3,6,1.0149
467,1,2,1.0149
467,1,0,1.0149
467,0,3,1.0149
467,3,5,1.0149
468,4,6,1.015
469,2,1,1.01509
469,4,1,1.01509
469,2,2,1.01509
469,3,3,1.01509
470,3,2,1.01519
470,4,4,1.01519
470,4,5,1.01519
470,0,6,1.01519
470,2,3,1.01519
471,0,1,1.01529
471,0,5,1.01529
471,4,4,1.01529
471,4,3,1.01529
471,1,3,1.01529
471,2,5,1.01529
472,3,5,1.01539
472,1,0,1.01539
472,0,5,1.01539
472,2,3,1.01539
473,2,2,1.01548
473,1,6,1.01548
473,2,1,1.01548
473,4,5,1.01548
473,1,3,1.01548
473,0,2,1.01548
474,4,3,1.01558
474,0,2,1.01558
474,4,1,1.01558
474,3,5,1.01558
474,3,6,1.01558
474,3,0,1.01558
475,0,2,1.01568
475,4,4,1.01568
475,4,0,1.01568
475,0,6,1.01568
476,3,2,1.01577
476,4,0,1.01577
476,3,4,1.01577
476,4,1,1.01577
476,2,5,1.01577
476,2,6,1.01577
477,4,1,1.01587
477,4,3,1.01587
477,0,6,1.01587
478,2,6,1.01597
478,1,3,1.01597
478,3,2,1.01597
478,3,6,1.01597
478,0,0,1.01597
479,1,1,1.01606
479,2,4,1.01606
479,2,3,1.01606
479,1,2,1.01606
480,1,2,1.01616
480,3,1,1.01616
480,4,1,1.01616
480,2,4,1.01616
480,4,6,1.01616
480,1,1,1.01616
481,2,4,1.01626
481,3,1,1.01626
481,4,0,1.01626
481,2,2,1.01626
481,2,6,1.01626
481,0,5,1.01626
481,1,2,1.01626
482,1,0,1.01635
482,2,5,1.01635
482,3,3,1.01635
483,0,4,1.01645
483,0,1,1.01645
483,2,4,1.01645
483,2,1,1.01645
483,2,3,1.01645
484,2,6,1.01655
484,4,6,1.01655
485,3,3,1.01665
485,0,3,1.01665
486,0,5,1.01674
486,4,6,1.01674
486,2,1,1.01674
486,3,1,1.01674
487,3,5,1.01684
487,4,2,1.01684
487,0,4,1.01684
487,3,4,1.01684
487,2,6,1.01684
487,2,5,1.01684
487,1,5,1.01684
488,1,1,1.01694
488,1,0,1.01694
488,0,2,1.01694
488,0,1,1.01694
488,2,6,1.01694
489,1,6,1.01703
489,0,5,1.01703
489,0,6,1.01703
489,1,1,1.01703
490,1,0,1.01713
490,4,2,1.01713
490,1,1,1.01713
491,0,4,1.01723
491,2,0,1.01723
491,0,1,1.01723
491,4,6,1.01723
491,2,4,1.01723
491,0,2,1.01723
491,1,4,1.01723
491,4,0,1.01723
492,2,6,1.01732
492,4,6,1.01732
492,4,2,1.01732
492,0,3,1.01732
492,2,0,1.01732
492,1,4,1.01732
492,1,0,1.01732
493,4,5,1.01742
493,3,4,1.01742
493,1,4,1.01742
493,0,0,1.01742
494,0,5,1.01752
494,1,3,1.01752
495,3,1,1.01762
495,2,4,1.01762
495,3,6,1.01762
495,0,4,1.01762
495,1,6,1.01762
495,3,3,1.01762
495,1,2,1.01762
495,3,4,1.01762
496,0,2,1.01771
496,4,3,1.01771
496,3,6,1.01771
496,4,0,1.01771
496,2,5,1.01771
497,1,0,1.01781
497,1,5,1.01781
498,2,5,1.01791
498,1,2,1.01791
498,0,6,1.01791
498,1,0,1.01791
498,4,4,1.01791
499,4,3,1.018
499,3,2,1.018
499,2,6,1.018
500,4,3,1.0181
500,3,2,1.0181
500,0,4,1.0181
501,0,2,1.0182
501,4,5,1.0182
501,2,6,1.0182
501,1,6,1.0182
502,3,1,1.01829
502,2,3,1.01829
502,0,2,1.01829
502,1,1,1.01829
502,4,4,1.01829
502,0,5,1.01829
502,2,0,1.01829
503,3,3,1.01839
503,2,0,1.01839
503,3,0,1.01839
503,1,1,1.01839
503,1,4,1.01839
504,2,2,1.01849
504,0,1,1.01849
504,0,6,1.01849
504,2,1,1.01849
504,4,3,1.01849
505,0,5,1.01859
505,0,6,1.01859
505,3,5,1.01859
505,3,3,1.01859
505,4,2,1.01859
505,4,6,1.01859
506,3,2,1.01868
506,1,2,1.01868
506,2,2,1.01868
507,4,1,1.01878
507,2,5,1.01878
507,1,6,1.01878
507,4,2,1.01878
507,4,4,1.01878
507,0,2,1.01878
508,0,2,1.01888
508,1,2,1.01888
509,2,6,1.01897
509,1,1,1.01897
509,3,6,1.01897
509,0,3,1.01897
509,3,4,1.01897
510,3,4,1.01907
510,3,2,1.01907
510,3,0,1.01907
510,2,4,1.01907
510,3,6,1.01907
510,0,2,1.01907
511,1,4,1.01917
511,1,3,1.01917
511,4,2,1.01917
511,2,6,1.01917
511,1,1,1.01917
511,2,1,1.01917
511,3,0,1.01917
511,1,5,1.01917
512,3,3,1.01926
512,1,3,1.01926
512,4,0,1.01926
513,2,3,1.01936
513,1,0,1.01936
513,3,0,1.01936
513,1,2,1.01936
513,0,2,1.01936
513,4,3,1.01936
514,2,0,1.01946
514,0,4,1.01946
515,2,4,1.01955
515,3,3,1.01955
515,2,0,1.01955
515,3,1,1.01955
515,4,6,1.01955
515,3,6,1.01955
515,2,2,1.01955
515,1,3,1.01955
516,3,4,1.01965
516,0,6,1.01965
516,4,2,1.01965
517,3,3,1.01975
517,1,6,1.01975
517,0,3,1.01975
517,1,3,1.01975
517,1,1,1.01975
518,4,2,1.01985
518,3,4,1.01985
518,0,0,1.01985
519,3,6,1.01994
519,3,2,1.01994
519,1,1,1.01994
519,4,2,1.01994
519,1,6,1.01994
519,4,4,1.01994
520,0,2,1.02004
520,0,1,1.02004
521,0,4,1.02014
521,2,2,1.02014
521,3,3,1.02014
521,2,6,1.02014
521,3,1,1.02014
522,0,3,1.02023
522,1,2,1.02023
522,0,2,1.02023
523,0,4,1.02033
523,0,1,1.02033
523,4,0,1.02033
523,3,3,1.02033
524,0,4,1.02043
524,4,0,1.02043
524,4,2,1.02043
524,4,1,1.02043
525,1,3,1.02052
525,3,4,1.02052
525,2,1,1.02052
525,3,5,1.02052
525,4,2,1.02052
526,1,2,1.02062
526,2,5,1.02062
527,1,0,1.02072
527,1,4,1.02072
527,1,3,1.02072
527,2,4,1.02072
527,1,5,1.02072
527,3,3,1.02072
527,4,0,1.02072
527,3,4,1.02072
527,4,1,1.02072
527,2,1,1.02072
527,3,5,1.02072
528,3,4,1.02082
528,2,4,1.02082
528,0,2,1.02082
528,1,2,1.02082
528,1,6,1.02082
528,4,3,1.02082
529,0,4,1.02091
529,1,6,1.02091
529,2,6,1.02091
529,0,3,1.02091
529,1,1,1.02091
529,2,3,1.02091
530,3,5,1.02101
530,0,3,1.02101
530,0,6,1.02101
530,3,6,1.02101
531,1,6,1.02111
531,3,3,1.02111
531,1,4,1.02111
531,0,2,1.02111
531,2,0,1.02111
531,1,3,1.02111
532,4,1,1.0212
532,4,5,1.0212
532,1,6,1.0212
533,3,5,1.0213
533,3,4,1.0213
533,3,1,1.0213
533,4,5,1.0213
533,1,2,1.0213
533,4,6,1.0213
533,0,6,1.0213
533,2,0,1.0213
534,4,0,1.0214
534,2,3,1.0214
534,4,5,1.0214
535,1,6,1.02149
535,0,5,1.02149
535,1,1,1.02149
535,1,0,1.02149
535,3,2,1.02149
536,3,3,1.02159
536,1,1,1.02159
536,0,5,1.02159
536,4,1,1.02159
537,1,0,1.02169
537,1,6,1.02169
537,3,1,1.02169
537,0,0,1.02169
537,1,5,1.02169
538,3,1,1.02178
538,0,4,1.02178
539,0,1,1.02188
539,0,6,1.02188
539,1,6,1.02188
539,1,1,1.02188
539,0,4,1.02188
540,2,4,1.02198
541,4,3,1.02208
541,0,6,1.02208
541,2,1,1.02208
541,3,4,1.02208
542,0,5,1.02217
542,2,3,1.02217
542,1,2,1.02217
542,4,5,1.02217
542,4,1,1.02217
542,0,3,1.02217
542,0,1,1.02217
543,1,6,1.02227
543,3,6,1.02227
544,4,3,1.02237
544,2,2,1.02237
544,4,2,1.02237
545,0,6,1.02246
545,1,4,1.02246
545,4,3,1.02246
545,3,4,1.02246
545,3,3,1.02246
546,4,2,1.02256
546,1,2,1.02256
546,1,0,1.02256
546,4,1,1.02256
547,1,5,1.02266
547,2,6,1.02266
548,4,6,1.02275
549,1,2,1.02285
549,4,6,1.02285
549,0,4,1.02285
549,2,1,1.02285
549,4,3,1.02285
549,1,1,1.02285
549,0,0,1.02285
550,1,5,1.02295
550,0,1,1.02295
550,1,6,1.02295
550,2,3,1.02295
550,4,4,1.02295
551,0,2,1.02305
551,0,1,1.02305
551,2,1,1.02305
551,3,3,1.02305
552,1,0,1.02314
552,0,3,1.02314
552,2,6,1.02314
552,0,6,1.02314
553,0,4,1.02324
553,2,3,1.02324
553,3,5,1.02324
553,1,6,1.02324
553,3,3,1.02324
553,0,6,1.02324
554,1,6,1.02334
554,0,6,1.02334
555,0,0,1.02343
555,1,0,1.02343
555,2,3,1.02343
555,0,1,1.02343
556,1,0,1.02353
556,3,5,1.02353
556,4,3,1.02353
556,4,1,1.02353
556,2,0,1.02353
556,3,4,1.02353
556,2,5,1.02353
557,2,3,1.02363
557,1,6,1.02363
557,1,3,1.02363
557,3,5,1.02363
557,4,6,1.02363
557,3,0,1.02363
558,0,6,1.02372
558,1,3,1.02372
558,0,2,1.02372
558,4,0,1.02372
558,2,3,1.02372
558,4,4,1.02372
558,0,3,1.02372
559,1,2,1.02382
559,4,1,1.02382
559,1,4,1.02382
559,0,5,1.02382
559,3,6,1.02382
559,4,0,1.02382
560,0,1,1.02392
560,0,6,1.02392
561,4,4,1.02401
561,0,6,1.02401
561,0,4,1.02401
561,0,0,1.02401
562,4,3,1.02411
562,1,4,1.02411
562,0,1,1.02411
562,4,4,1.02411
